order_id,customer_id,customer_state,customer_city,order_status,order_purchase_timestamp,order_approved_at,order_delivered_customer_date,order_estimated_delivery_date,is_late,delivery_days,promised_days,n_items,total_price,total_freight,freight_to_price_ratio,cross_state,product_category,avg_review_score
O03810,C00223,AC,feijo,delivered,2017-09-04 12:53:09,2017-09-05 18:53:09,2017-09-30 12:53:09,2017-09-28 12:53:09,1,26,24,1,477.2,40.89,0.0857,1,casa_iluminacao,1.0
O03811,C00765,PA,maraba,delivered,2016-09-05 00:19:31,2016-09-06 07:19:31,2016-09-23 00:19:31,2016-09-12 00:19:31,1,18,7,1,79.13,27.19,0.3436,1,moveis_quarto,4.0
O03813,C01022,RR,caracarai,delivered,2017-04-17 19:03:43,2017-04-17 22:03:43,2017-05-06 19:03:43,2017-05-08 19:03:43,0,19,21,1,298.09,9.68,0.0325,1,alimentos_bebidas,5.0
O03820,C00068,AC,sena madureira,delivered,2018-09-26 19:37:39,2018-09-28 13:37:39,2018-10-08 19:37:39,2018-10-05 19:37:39,1,12,9,3,1026.11,90.48,0.1152,1,casa_limpeza,3.0
O03822,C00923,RO,vilhena,delivered,2016-11-22 10:58:37,2016-11-22 18:58:37,2016-12-18 10:58:37,2016-12-08 10:58:37,1,26,16,2,101.95,43.67,0.7892,1,fashion_calcados,4.0
O03852,C01112,RO,vilhena,delivered,2017-11-11 08:56:25,2017-11-12 19:56:25,2017-12-02 08:56:25,2017-11-25 08:56:25,1,21,14,1,236.17,32.42,0.1373,1,cool_stuff,2.0
O03853,C01436,RS,caxias do sul,delivered,2018-07-14 15:14:39,2018-07-16 14:14:39,2018-08-12 15:14:39,2018-07-22 15:14:39,1,29,8,2,255.36,48.83,0.2783,1,moveis_escritorio,3.0
O03860,C01158,SC,criciuma,delivered,2018-08-10 05:48:34,2018-08-10 15:48:34,2018-09-03 05:48:34,2018-09-02 05:48:34,1,24,23,1,335.07,13.69,0.0409,1,eletroportateis,1.0
O03865,C00373,RJ,nova iguaçu,delivered,2018-05-27 09:02:17,2018-05-27 14:02:17,2018-06-03 09:02:17,2018-06-14 09:02:17,0,7,18,1,408.05,14.86,0.0364,1,ferramentas_jardim,5.0
O03875,C00107,SC,sao jose,delivered,2017-04-11 07:03:45,2017-04-11 21:03:45,2017-04-21 07:03:45,2017-04-24 07:03:45,0,10,13,3,1394.16,103.25,0.0736,1,cool_stuff,5.0
O03884,C00219,PB,santa rita,delivered,2017-02-28 21:29:33,2017-03-02 11:29:33,2017-03-27 21:29:33,2017-03-21 21:29:33,1,27,21,1,121.49,25.36,0.2087,1,casa_conforto_2,4.0
O03888,C00748,AM,manaus,delivered,2018-01-31 07:56:07,2018-01-31 09:56:07,2018-03-02 07:56:07,2018-02-18 07:56:07,1,30,18,1,403.49,24.07,0.0597,1,casa_construcao,1.0
O03889,C01128,SE,aracaju,delivered,2018-07-26 19:34:41,2018-07-28 06:34:41,2018-08-19 19:34:41,2018-08-05 19:34:41,1,24,10,1,347.42,6.01,0.0173,1,fashion_roupa_masculina,1.0
O03894,C01949,TO,porto nacional,delivered,2017-03-24 14:49:22,2017-03-26 01:49:22,2017-04-14 14:49:22,2017-04-14 14:49:22,0,21,21,1,71.31,40.54,0.5685,1,cool_stuff,3.0
O03899,C00804,PI,campo maior,delivered,2017-12-26 02:48:27,2017-12-26 22:48:27,2017-12-29 02:48:27,2018-01-07 02:48:27,0,3,12,1,154.79,43.65,0.282,1,artigos_nautica,5.0
O03900,C00399,RO,ariquemes,delivered,2017-06-11 21:27:43,2017-06-13 08:27:43,2017-06-14 21:27:43,2017-07-01 21:27:43,0,3,20,1,340.38,26.71,0.0785,0,moda_roupa,5.0
O03907,C01779,RR,boa vista,delivered,2017-10-23 23:17:20,2017-10-25 01:17:20,2017-11-22 23:17:20,2017-11-11 23:17:20,1,30,19,2,484.44,76.11,0.2079,1,portateis_casa_forno_cafe,1.0
O03910,C01778,SP,campinas,delivered,2018-05-12 15:34:31,2018-05-12 19:34:31,2018-06-08 15:34:31,2018-05-27 15:34:31,1,27,15,2,518.4,41.07,0.1628,1,beleza_saude,1.0
O03926,C01643,CE,maracanau,delivered,2018-07-22 03:47:25,2018-07-22 09:47:25,2018-07-30 03:47:25,2018-07-27 03:47:25,1,8,5,1,383.12,11.89,0.031,1,casa_utilidades,3.0
O03935,C01762,PA,belem,delivered,2017-12-17 17:09:03,2017-12-19 09:09:03,2018-01-05 17:09:03,2018-01-06 17:09:03,0,19,20,2,414.82,80.05,0.2025,1,moveis_quarto,5.0
O03949,C01679,GO,anapolis,delivered,2017-06-11 03:51:28,2017-06-12 05:51:28,2017-06-16 03:51:28,2017-06-24 03:51:28,0,5,13,2,528.74,53.02,0.1422,1,casa_garagem,5.0
O03976,C00197,RO,cacoal,delivered,2016-10-15 00:29:30,2016-10-16 08:29:30,2016-10-29 00:29:30,2016-10-31 00:29:30,0,14,16,1,54.11,30.19,0.5579,1,perfumaria,5.0
O03989,C00247,MA,sao jose de ribamar,delivered,2018-05-31 17:11:43,2018-06-01 02:11:43,2018-06-05 17:11:43,2018-06-22 17:11:43,0,5,22,1,371.29,37.6,0.1013,1,dvds_blu_ray,4.0
O04002,C00969,RS,santa maria,delivered,2018-03-02 07:13:50,2018-03-02 13:13:50,2018-03-26 07:13:50,2018-03-18 07:13:50,1,24,16,1,297.72,42.41,0.1424,1,casa_construcao,2.0
O04003,C01910,PA,maraba,delivered,2018-06-16 04:02:13,2018-06-17 19:02:13,2018-06-30 04:02:13,2018-07-11 04:02:13,0,14,25,1,90.85,28.69,0.3158,1,audio,4.0
O04028,C01039,MA,sao luis,delivered,2016-10-27 15:59:56,2016-10-29 10:59:56,2016-11-16 15:59:56,2016-11-07 15:59:56,1,20,11,1,75.42,32.56,0.4317,1,moveis_escritorio,3.0
O04065,C01429,PI,picos,delivered,2017-08-26 13:18:01,2017-08-27 00:18:01,2017-09-01 13:18:01,2017-09-14 13:18:01,0,6,19,1,212.47,43.94,0.2068,1,eletronicos,5.0
O04096,C00767,MA,caxias,delivered,2017-05-10 06:47:50,2017-05-10 21:47:50,2017-05-16 06:47:50,2017-05-30 06:47:50,0,6,20,2,643.29,41.83,0.06,1,fashion_underwear,2.0
O04098,C01858,MT,rondonopolis,delivered,2016-09-02 23:03:42,2016-09-03 03:03:42,2016-09-27 23:03:42,2016-09-25 23:03:42,1,25,23,1,185.47,47.75,0.2575,1,audio,1.0
O04101,C00979,AL,rio largo,delivered,2018-08-10 22:24:33,2018-08-11 14:24:33,2018-08-27 22:24:33,2018-08-21 22:24:33,1,17,11,1,216.14,46.93,0.2171,0,seguros_servicos,2.0
O04103,C01038,PI,parnaiba,delivered,2018-10-10 10:29:33,2018-10-12 08:29:33,2018-10-19 10:29:33,2018-11-01 10:29:33,0,9,22,3,920.77,109.71,0.1553,1,eletroportateis,3.0
O04129,C01012,MT,sinop,delivered,2018-08-26 05:20:23,2018-08-27 22:20:23,2018-09-11 05:20:23,2018-09-11 05:20:23,0,16,16,3,1246.5,72.79,0.061,1,bebes,4.0
O04132,C00842,AL,arapiraca,delivered,2017-07-29 09:15:12,2017-07-29 15:15:12,2017-08-13 09:15:12,2017-08-12 09:15:12,1,15,14,1,400.7,6.81,0.017,1,portateis_casa_forno_cafe,2.0
O04134,C01997,MA,caxias,delivered,2017-08-13 22:52:46,2017-08-14 00:52:46,2017-08-29 22:52:46,2017-08-26 22:52:46,1,16,13,1,114.81,5.74,0.05,1,moveis_escritorio,5.0
O04136,C00868,MT,sinop,delivered,2018-10-28 04:44:46,2018-10-28 17:44:46,2018-11-20 04:44:46,2018-11-21 04:44:46,0,23,24,5,1582.76,125.11,0.4405,1,fashion_bolsas,2.0
O04138,C00031,AC,feijo,delivered,2017-09-14 18:12:06,2017-09-15 04:12:06,2017-10-05 18:12:06,2017-09-21 18:12:06,1,21,7,3,479.2,119.32,0.5917,1,bebes,1.0
O04172,C00715,CE,maracanau,delivered,2017-04-21 00:01:07,2017-04-21 12:01:07,2017-04-28 00:01:07,2017-04-26 00:01:07,1,7,5,2,678.31,20.43,0.035,1,casa_construcao,2.0
O04175,C01004,RS,canoas,delivered,2018-06-30 19:09:40,2018-07-01 09:09:40,2018-07-13 19:09:40,2018-07-07 19:09:40,1,13,7,1,350.66,40.93,0.1167,1,utilidades_domesticas,3.0
O04181,C01084,PA,santarem,delivered,2017-08-25 17:05:24,2017-08-25 18:05:24,2017-09-03 17:05:24,2017-09-07 17:05:24,0,9,13,2,487.26,36.81,0.0794,1,brinquedos,5.0
O04207,C01825,ES,serra,delivered,2018-10-29 08:55:37,2018-10-29 09:55:37,2018-11-19 08:55:37,2018-11-18 08:55:37,1,21,20,2,534.61,73.46,0.2659,1,casa_cozinha,1.0
O04209,C01694,DF,guara,delivered,2017-03-23 21:13:02,2017-03-24 09:13:02,2017-04-02 21:13:02,2017-04-08 21:13:02,0,10,16,1,136.32,25.33,0.1858,1,cama_mesa_banho,4.0
O04241,C01518,ES,serra,delivered,2016-11-24 04:21:22,2016-11-25 10:21:22,2016-12-19 04:21:22,2016-12-17 04:21:22,1,25,23,4,1010.68,83.61,0.153,1,alimentos_bebidas,5.0
O04242,C01979,GO,aparecida de goiania,delivered,2018-06-29 17:29:09,2018-06-30 17:29:09,2018-07-12 17:29:09,2018-07-18 17:29:09,0,13,19,1,395.2,13.33,0.0337,1,moveis_quarto,2.0
O04248,C01762,PA,belem,delivered,2017-06-28 06:56:22,2017-06-29 03:56:22,2017-07-21 06:56:22,2017-07-23 06:56:22,0,23,25,1,188.84,31.34,0.166,1,papelaria,4.0
O04258,C00676,AM,coari,delivered,2016-10-22 20:29:24,2016-10-24 10:29:24,2016-11-05 20:29:24,2016-11-06 20:29:24,0,14,15,1,114.17,22.69,0.1987,1,casa_conforto,5.0
O04265,C00212,SP,ribeirao preto,delivered,2017-04-27 22:52:36,2017-04-28 09:52:36,2017-05-17 22:52:36,2017-05-22 22:52:36,0,20,25,1,424.03,49.48,0.1167,1,casa_jardim,2.0
O04268,C00758,PB,campina grande,delivered,2018-01-17 01:42:21,2018-01-17 23:42:21,2018-01-21 01:42:21,2018-01-26 01:42:21,0,4,9,2,497.0,92.23,0.2843,1,moveis_sala,5.0
O04271,C01891,RJ,campos,delivered,2017-08-03 03:30:39,2017-08-03 18:30:39,2017-08-21 03:30:39,2017-08-21 03:30:39,0,18,18,3,828.67,62.73,0.0809,1,artigos_nautica,3.0
O04279,C01959,RJ,niteroi,delivered,2018-02-12 08:27:55,2018-02-14 04:27:55,2018-02-16 08:27:55,2018-02-18 08:27:55,0,4,6,2,281.91,34.35,0.1605,1,eletrodomesticos,3.0
O04285,C01249,PE,petrolina,delivered,2017-04-16 21:35:38,2017-04-17 05:35:38,2017-04-29 21:35:38,2017-04-28 21:35:38,1,13,12,1,312.23,5.22,0.0167,1,casa_lavanderia,3.0
O04326,C01510,SE,estancia,delivered,2018-03-17 12:50:12,2018-03-17 14:50:12,2018-03-20 12:50:12,2018-04-02 12:50:12,0,3,16,1,20.52,44.25,2.1564,1,casa_lavanderia,5.0
O04333,C00710,DF,ceilandia,delivered,2017-04-24 02:39:34,2017-04-25 03:39:34,2017-05-18 02:39:34,2017-05-18 02:39:34,0,24,24,2,316.55,37.31,0.1149,1,casa_jardim,5.0
O04343,C00162,AM,coari,delivered,2017-11-02 05:57:10,2017-11-02 23:57:10,2017-11-06 05:57:10,2017-11-23 05:57:10,0,4,21,1,11.62,46.51,4.0026,1,eletronicos,5.0
O04356,C00018,RS,canoas,delivered,2018-02-03 07:42:34,2018-02-04 05:42:34,2018-03-04 07:42:34,2018-02-13 07:42:34,1,29,10,1,308.42,17.26,0.056,1,automotivo,3.0
O04362,C00166,PR,londrina,delivered,2017-10-13 09:24:24,2017-10-14 13:24:24,2017-10-21 09:24:24,2017-11-02 09:24:24,0,8,20,2,78.16,34.81,0.8767,1,perfumaria,5.0
O04365,C01270,ES,linhares,delivered,2018-10-23 01:51:54,2018-10-24 11:51:54,2018-11-09 01:51:54,2018-11-15 01:51:54,0,17,23,1,372.62,11.83,0.0317,1,papelaria,5.0
O04400,C00382,MS,dourados,delivered,2018-09-02 23:32:39,2018-09-03 09:32:39,2018-09-28 23:32:39,2018-09-19 23:32:39,1,26,17,1,448.23,42.18,0.0941,1,eletrodomesticos,2.0
O04403,C00833,SP,santos,delivered,2017-06-10 17:19:44,2017-06-12 12:19:44,2017-07-09 17:19:44,2017-06-22 17:19:44,1,29,12,1,425.6,33.21,0.078,1,eletrodomesticos_2,3.0
O04406,C01759,RN,caico,delivered,2018-08-05 13:56:12,2018-08-06 21:56:12,2018-09-01 13:56:12,2018-08-11 13:56:12,1,27,6,2,504.3,45.64,0.0907,1,eletrodomesticos_2,1.0
O04409,C00452,PB,campina grande,delivered,2017-03-16 14:38:24,2017-03-17 01:38:24,2017-04-14 14:38:24,2017-04-04 14:38:24,1,29,19,4,1295.66,130.33,0.1093,1,cama_mesa_banho,2.0
O04423,C01964,RR,boa vista,delivered,2017-05-07 00:33:04,2017-05-08 03:33:04,2017-05-25 00:33:04,2017-05-25 00:33:04,0,18,18,1,361.09,46.12,0.1277,1,portateis_cozinha,5.0
O04428,C00110,AP,laranjal do jari,delivered,2018-01-11 19:55:51,2018-01-13 07:55:51,2018-01-16 19:55:51,2018-01-17 19:55:51,0,5,6,2,601.6,46.29,0.108,1,moveis_escritorio,1.0
O04438,C01839,MS,corumba,delivered,2016-12-25 10:21:12,2016-12-26 22:21:12,2017-01-08 10:21:12,2017-01-04 10:21:12,1,14,10,1,171.68,5.25,0.0306,1,casa_utilidades,2.0
O04441,C01322,AP,oida,delivered,2018-10-18 16:36:11,2018-10-19 03:36:11,2018-10-23 16:36:11,2018-11-04 16:36:11,0,5,17,1,412.27,30.22,0.0733,1,moveis_escritorio,5.0
O04446,C01806,TO,paraíso do tocantins,delivered,2017-10-13 02:56:28,2017-10-14 08:56:28,2017-11-01 02:56:28,2017-11-04 02:56:28,0,19,22,1,209.7,5.08,0.0242,1,alimentos_bebidas,5.0
O04457,C01134,RN,mossoro,delivered,2017-01-14 02:07:06,2017-01-14 10:07:06,2017-01-26 02:07:06,2017-01-26 02:07:06,0,12,12,3,1216.08,94.32,0.0735,1,casa_iluminacao,5.0
O04467,C00324,AP,laranjal do jari,delivered,2017-06-20 10:41:20,2017-06-20 18:41:20,2017-06-26 10:41:20,2017-07-13 10:41:20,0,6,23,2,764.92,86.79,0.1222,1,alimentos_bebidas,5.0
O04495,C01010,AP,laranjal do jari,delivered,2017-06-17 17:22:43,2017-06-18 03:22:43,2017-06-30 17:22:43,2017-07-09 17:22:43,0,13,22,4,1057.5,111.65,0.1424,1,casa_conforto,5.0
O04501,C01455,CE,juazeiro do norte,delivered,2018-09-30 16:41:52,2018-10-01 05:41:52,2018-10-21 16:41:52,2018-10-25 16:41:52,0,21,25,1,227.55,33.39,0.1467,1,casa_lavanderia,5.0
O04510,C00519,BA,vitoria da conquista,delivered,2017-01-02 10:53:59,2017-01-03 10:53:59,2017-01-22 10:53:59,2017-01-10 10:53:59,1,20,8,1,490.14,23.84,0.0486,1,malas_acessorios,3.0
O04511,C01448,TO,araguaina,delivered,2017-12-29 01:30:28,2017-12-30 23:30:28,2018-01-13 01:30:28,2018-01-05 01:30:28,1,15,7,1,195.15,35.61,0.1825,1,casa_utilidades,4.0
O04516,C01864,PA,santarem,delivered,2017-10-07 02:33:24,2017-10-07 14:33:24,2017-10-26 02:33:24,2017-10-19 02:33:24,1,19,12,1,220.94,29.21,0.1322,1,portateis_casa_forno_cafe,3.0
O04527,C01524,PA,belem,delivered,2017-07-20 14:06:09,2017-07-21 15:06:09,2017-07-30 14:06:09,2017-08-11 14:06:09,0,10,22,1,415.14,29.23,0.0704,1,audio,4.0
O04540,C01026,DF,brasilia,delivered,2016-09-13 01:01:50,2016-09-13 02:01:50,2016-10-09 01:01:50,2016-09-20 01:01:50,1,26,7,1,257.07,28.88,0.1123,1,moveis_jardim,2.0
O04541,C01328,SE,itabaiana,delivered,2018-07-27 02:59:40,2018-07-27 16:59:40,2018-08-13 02:59:40,2018-08-19 02:59:40,0,17,23,1,230.03,11.39,0.0495,1,livros_interesse,5.0
O04556,C01712,CE,caucaia,delivered,2018-08-30 04:02:09,2018-08-30 07:02:09,2018-09-18 04:02:09,2018-09-23 04:02:09,0,19,24,1,496.4,38.29,0.0771,1,portateis_cozinha,5.0
O04565,C00939,GO,aparecida de goiania,delivered,2016-09-08 08:25:00,2016-09-08 12:25:00,2016-09-28 08:25:00,2016-09-16 08:25:00,1,20,8,1,333.21,37.7,0.1131,1,moveis_escritorio,1.0
O04583,C00809,PE,petrolina,delivered,2018-01-05 22:01:04,2018-01-07 03:01:04,2018-01-23 22:01:04,2018-01-22 22:01:04,1,18,17,1,478.75,43.59,0.091,1,consoles_games,2.0
O04586,C00556,MG,belo horizonte,delivered,2018-10-15 06:08:30,2018-10-16 13:08:30,2018-10-18 06:08:30,2018-10-21 06:08:30,0,3,6,2,695.3,53.92,0.0711,1,instrumentos_musicais,4.0
O04590,C01359,GO,anapolis,delivered,2017-10-03 04:46:55,2017-10-04 03:46:55,2017-10-17 04:46:55,2017-10-22 04:46:55,0,14,19,3,595.72,72.79,0.1575,1,casa_iluminacao,4.0
O04592,C00946,PE,caruaru,delivered,2017-10-06 15:35:50,2017-10-06 18:35:50,2017-10-16 15:35:50,2017-10-21 15:35:50,0,10,15,1,226.36,42.55,0.188,1,casa_outros,5.0
O04601,C01019,PA,anamideua,delivered,2017-06-02 12:22:15,2017-06-03 00:22:15,2017-06-23 12:22:15,2017-06-13 12:22:15,1,21,11,1,463.77,35.14,0.0758,1,livros_interesse,3.0
O04603,C01689,RR,boa vista,delivered,2016-11-22 15:41:15,2016-11-22 16:41:15,2016-12-13 15:41:15,2016-12-06 15:41:15,1,21,14,1,485.02,49.96,0.103,1,construcao_ferramentas,3.0
O04621,C00047,SP,sao paulo,delivered,2017-09-05 18:07:20,2017-09-06 05:07:20,2017-09-24 18:07:20,2017-09-21 18:07:20,1,19,16,1,383.17,5.43,0.0142,1,construcao_ferramentas,4.0
O04643,C00069,BA,feira de santana,delivered,2016-09-17 02:51:53,2016-09-17 22:51:53,2016-10-03 02:51:53,2016-10-04 02:51:53,0,16,17,1,91.43,22.84,0.2498,1,moveis_decoracao,5.0
O04669,C00566,ES,vitoria,delivered,2018-08-15 21:29:03,2018-08-17 01:29:03,2018-09-05 21:29:03,2018-08-23 21:29:03,1,21,8,1,364.55,6.3,0.0173,1,casa_sala,1.0
O04677,C00643,PE,caruaru,delivered,2018-01-04 08:24:45,2018-01-06 08:24:45,2018-02-03 08:24:45,2018-01-09 08:24:45,1,30,5,1,459.5,26.61,0.0579,1,casa_escritorio,4.0
O04709,C00134,PE,petrolina,delivered,2017-04-08 00:10:51,2017-04-08 04:10:51,2017-05-06 00:10:51,2017-04-26 00:10:51,1,28,18,2,431.84,68.3,0.1596,1,automotivo,3.0
O04712,C01720,AC,sena madureira,delivered,2016-11-06 00:33:26,2016-11-07 11:33:26,2016-12-01 00:33:26,2016-11-30 00:33:26,1,25,24,1,291.39,46.52,0.1596,1,seguros_servicos,5.0
O04713,C01024,PB,santa rita,delivered,2017-02-06 18:32:52,2017-02-07 11:32:52,2017-03-05 18:32:52,2017-02-28 18:32:52,1,27,22,1,411.4,29.94,0.0728,1,casa_garagem,1.0
O04714,C01722,PB,joao pessoa,delivered,2017-09-02 17:54:57,2017-09-03 11:54:57,2017-09-15 17:54:57,2017-09-15 17:54:57,0,13,13,1,306.99,5.24,0.0171,1,papelaria,2.0
O04717,C01418,DF,guara,delivered,2018-08-11 12:15:36,2018-08-12 05:15:36,2018-08-27 12:15:36,2018-09-04 12:15:36,0,16,24,3,1055.29,97.3,0.1007,1,cool_stuff,5.0
O04733,C00757,RR,rorainopolis,delivered,2018-04-11 22:43:00,2018-04-12 09:43:00,2018-05-07 22:43:00,2018-05-01 22:43:00,1,26,20,1,229.66,37.28,0.1623,1,alimentos_bebidas,1.0
O04744,C00260,AP,porto grande,delivered,2017-03-11 23:22:47,2017-03-12 00:22:47,2017-03-18 23:22:47,2017-04-03 23:22:47,0,7,23,1,415.79,27.84,0.067,1,ferramentas_jardim,3.0
O04774,C01742,SC,florianopolis,delivered,2018-09-14 19:53:10,2018-09-15 02:53:10,2018-10-08 19:53:10,2018-09-30 19:53:10,1,24,16,2,331.16,61.74,0.4506,1,fashion_roupa_feminina,3.0
O04776,C01911,PR,cascavel,delivered,2018-08-02 11:39:02,2018-08-02 22:39:02,2018-08-31 11:39:02,2018-08-26 11:39:02,1,29,24,1,206.66,7.05,0.0341,1,automotivo,3.0
O04777,C00958,MG,juiz de fora,delivered,2016-10-15 06:11:59,2016-10-15 12:11:59,2016-10-19 06:11:59,2016-10-26 06:11:59,0,4,11,1,304.96,29.29,0.096,1,casa_limpeza,5.0
O04785,C00440,PE,olinda,delivered,2017-03-02 13:38:45,2017-03-03 00:38:45,2017-03-12 13:38:45,2017-03-26 13:38:45,0,10,24,1,471.58,6.08,0.0129,1,moveis_escritorio,5.0
O04786,C00659,RR,caracarai,delivered,2017-10-16 04:04:29,2017-10-17 16:04:29,2017-11-02 04:04:29,2017-10-21 04:04:29,1,17,5,2,430.23,59.24,0.2072,1,audio,3.0
O04814,C00150,MA,timon,delivered,2018-02-20 13:31:48,2018-02-21 04:31:48,2018-03-12 13:31:48,2018-02-25 13:31:48,1,20,5,1,383.0,30.84,0.0805,1,casa_limpeza,1.0
O04815,C01966,AL,arapiraca,delivered,2017-12-07 14:02:52,2017-12-08 02:02:52,2017-12-25 14:02:52,2017-12-16 14:02:52,1,18,9,4,609.27,117.15,0.6478,1,casa_sala,5.0
O04837,C01409,PA,anamideua,delivered,2018-06-15 14:30:00,2018-06-15 19:30:00,2018-07-12 14:30:00,2018-07-06 14:30:00,1,27,21,2,883.97,90.42,0.1034,1,alimentos_bebidas,3.0
O04851,C01798,BA,itabuna,delivered,2016-10-12 22:05:40,2016-10-13 14:05:40,2016-11-10 22:05:40,2016-10-28 22:05:40,1,29,16,2,574.87,45.92,0.0771,1,dvds_blu_ray,3.0
O04857,C00973,AL,penedo,delivered,2017-08-10 22:47:56,2017-08-12 04:47:56,2017-09-07 22:47:56,2017-08-23 22:47:56,1,28,13,1,463.66,43.85,0.0946,1,moveis_colchao_estofado,2.0
O04861,C01294,ES,cariacica,delivered,2018-07-03 21:42:01,2018-07-04 11:42:01,2018-07-15 21:42:01,2018-07-20 21:42:01,0,12,17,2,495.36,46.5,0.1055,1,casa_banheiro,2.0
O04866,C01452,PA,maraba,delivered,2017-11-15 16:15:02,2017-11-15 21:15:02,2017-11-20 16:15:02,2017-11-20 16:15:02,0,5,5,3,859.99,96.37,0.117,1,moveis_presentes,5.0
O04873,C01209,PR,curitiba,delivered,2017-07-24 19:17:30,2017-07-25 17:17:30,2017-08-21 19:17:30,2017-08-09 19:17:30,1,28,16,1,101.23,44.94,0.4439,1,fraldas_higiene,1.0
O04882,C00019,SE,lagarto,delivered,2018-02-02 13:48:01,2018-02-04 10:48:01,2018-02-05 13:48:01,2018-02-22 13:48:01,0,3,20,2,388.89,32.77,0.087,1,artes,5.0
O04887,C01985,MG,montes claros,delivered,2017-07-02 21:45:45,2017-07-02 22:45:45,2017-07-21 21:45:45,2017-07-18 21:45:45,1,19,16,1,271.7,17.09,0.0629,1,automotivo,4.0
O04898,C00011,RS,porto alegre,delivered,2018-02-14 17:02:50,2018-02-15 03:02:50,2018-03-08 17:02:50,2018-02-20 17:02:50,1,22,6,1,375.0,32.92,0.0878,1,portateis_casa_forno_cafe,4.0
O04902,C01865,PA,maraba,delivered,2017-09-17 23:21:29,2017-09-18 22:21:29,2017-10-02 23:21:29,2017-10-03 23:21:29,0,15,16,2,710.42,73.73,0.1096,1,portateis_cozinha,4.0
O04913,C01662,CE,caucaia,delivered,2017-04-22 13:51:42,2017-04-23 07:51:42,2017-05-05 13:51:42,2017-05-17 13:51:42,0,13,25,3,595.77,85.57,0.2516,1,carnes,5.0
O04914,C01393,MT,rondonopolis,delivered,2018-01-22 15:00:12,2018-01-23 07:00:12,2018-01-28 15:00:12,2018-02-07 15:00:12,0,6,16,2,731.92,84.34,0.1173,1,moveis_quarto,3.0
O04922,C00673,PR,ponta grossa,delivered,2017-12-16 05:00:50,2017-12-16 22:00:50,2018-01-02 05:00:50,2018-01-02 05:00:50,0,17,17,2,522.22,49.59,0.2511,1,automotivo,5.0
O04939,C00874,RS,pelotas,delivered,2017-03-25 22:38:10,2017-03-26 11:38:10,2017-04-07 22:38:10,2017-04-12 22:38:10,0,13,18,1,24.86,31.93,1.2844,1,moda_roupa,2.0
O04942,C00883,RN,parnamirim,delivered,2018-07-27 00:06:10,2018-07-27 17:06:10,2018-08-24 00:06:10,2018-08-01 00:06:10,1,28,5,3,751.61,114.25,0.247,1,casa_construcao,2.0
O04950,C01144,RO,ariquemes,delivered,2017-07-31 12:12:33,2017-08-01 02:12:33,2017-08-24 12:12:33,2017-08-20 12:12:33,1,24,20,1,120.91,39.69,0.3283,1,perfumaria,4.0
O04959,C01119,PI,teresina,delivered,2018-02-27 02:39:44,2018-02-28 20:39:44,2018-03-04 02:39:44,2018-03-05 02:39:44,0,5,6,2,170.3,70.06,0.6946,1,casa_garagem,4.0
O04999,C00282,MT,sinop,delivered,2016-11-18 18:34:30,2016-11-19 10:34:30,2016-12-11 18:34:30,2016-12-11 18:34:30,0,23,23,3,788.76,59.38,0.0871,1,casa_construcao,4.0
O00375,C00839,ES,vitoria,delivered,2017-05-27 16:43:20,2017-05-29 09:43:20,2017-06-25 16:43:20,2017-06-01 16:43:20,1,29,5,1,279.14,46.18,0.1654,1,casa_jardim,0.0
O00457,C00171,TO,palmas,unavailable,2017-07-20 10:04:10,2017-07-22 10:04:10,,,0,,,1,372.54,36.89,0.099,1,fashion_roupa_feminina,0.0
O00671,C00215,TO,porto nacional,delivered,2017-08-20 21:54:36,2017-08-22 20:54:36,2017-09-14 21:54:36,2017-09-14 21:54:36,0,25,25,1,469.3,28.0,0.0597,1,casa_construcao,0.0
O01026,C00279,MT,cuiaba,delivered,2016-09-01 21:22:39,2016-09-02 16:22:39,2016-09-29 21:22:39,2016-09-21 21:22:39,1,28,20,1,102.28,46.64,0.456,1,cama_mesa_banho,0.0
O01808,C01931,MS,campo grande,shipped,2017-04-29 02:54:24,2017-04-30 11:54:24,,2017-05-19 02:54:24,0,,20,2,475.59,41.73,0.0833,1,sinalizacao_seguranca,0.0
O02793,C01491,GO,rio verde,delivered,2016-11-23 08:03:30,2016-11-23 17:03:30,2016-12-04 08:03:30,2016-11-28 08:03:30,1,11,5,5,1605.32,149.09,0.0981,1,alimentos_bebidas,0.0
O02955,C00444,MS,corumba,canceled,2018-01-16 08:20:42,2018-01-16 09:20:42,,,0,,,2,344.85,60.84,0.1759,1,papelaria,0.0
O00171,C00177,RO,vilhena,canceled,2016-10-08 15:50:47,2016-10-10 08:50:47,,,0,,,1,395.06,6.31,0.016,1,casa_escritorio,0.0
O01215,C00402,RO,vilhena,delivered,2018-05-24 09:55:23,2018-05-25 04:55:23,2018-06-13 09:55:23,2018-06-12 09:55:23,1,20,19,5,802.99,171.82,0.2477,1,alimentos_bebidas,0.0
O01235,C00309,DF,samambaia,delivered,2017-05-31 23:30:05,2017-06-01 18:30:05,2017-06-28 23:30:05,2017-06-06 23:30:05,1,28,6,1,251.38,33.44,0.133,1,moveis_quarto,0.0
O02704,C00424,MT,tangara da serra,delivered,2017-07-14 11:22:09,2017-07-16 10:22:09,2017-08-09 11:22:09,2017-08-01 11:22:09,1,26,18,1,179.3,10.12,0.0564,1,beleza_saude,0.0
