order_id,target_late,n_items,total_price,total_freight,freight_to_price_ratio,payment_installments,payment_type,promised_days,purchase_weekday,purchase_month,cross_state,product_category,seller_hist_late_rate
O04486,1,1,373.3,5.16,0.0138,5,boleto,9,3,5,0,cama_mesa_banho,0.3333333333333333
O01092,1,1,26.47,19.16,0.7238,3,boleto,9,4,5,0,casa_escritorio,0.6666666666666666
O03115,0,1,418.4,17.48,0.0418,2,credit_card,20,4,5,0,fashion_calcados,0.47058823529411764
O00200,1,3,702.83,47.35,0.0722,3,credit_card,7,4,5,0,audio,0.5340557275541795
O03913,0,1,25.46,19.75,0.7757,1,boleto,18,5,5,0,papelaria,0.6
O00416,0,3,1196.75,55.53,0.0487,2,credit_card,20,5,5,0,consoles_games,0.5448343079922027
O00420,0,3,700.0,88.87,0.2161,5,debit_card,19,5,5,0,casa_garagem,0.49869281045751634
O03910,1,2,518.4,41.07,0.1628,2,credit_card,15,5,5,0,beleza_saude,0.5208333333333333
O00045,1,3,464.86,83.1,0.3632,3,debit_card,15,5,5,0,artes,0.5492063492063491
O00484,0,1,44.46,10.89,0.2449,1,debit_card,17,5,5,0,livros_interesse,0.43478260869565216
O01392,1,2,666.7,49.51,0.0667,1,credit_card,12,6,5,0,construcao_ferramentas,0.5522727272727272
O02502,1,2,746.0,49.48,0.0752,1,voucher,5,6,5,0,casa_jardim,0.5894736842105264
O02114,1,2,603.93,58.92,0.1713,6,credit_card,22,6,5,0,beleza_saude,0.5380952380952381
O00641,1,3,682.46,122.96,0.4888,5,credit_card,5,6,5,0,casa_cozinha,0.6434937611408199
O03252,1,2,630.72,52.85,0.0835,2,voucher,14,6,5,0,casa_outros,0.45454545454545453
O01560,0,2,275.08,85.33,0.8283,2,debit_card,10,6,5,0,alimentos_bebidas,0.6071428571428572
O01862,1,1,96.53,12.35,0.1279,10,voucher,16,6,5,0,alimentos_bebidas,0.5
O02885,0,1,53.75,8.9,0.1656,5,credit_card,25,0,5,0,fashion_bolsas,0.5769230769230769
O00182,1,1,110.7,8.29,0.0749,5,boleto,8,0,5,0,perfumaria,0.6666666666666666
O03694,1,1,68.64,16.93,0.2466,1,voucher,12,0,5,0,fashion_calcados,0.5333333333333333
O01036,1,2,187.77,63.36,0.3648,5,debit_card,11,0,5,0,casa_utilidades,0.5278637770897833
O02958,0,1,228.43,37.45,0.1639,5,boleto,22,0,5,0,alimentos_bebidas,0.6666666666666666
O02045,0,1,324.73,40.62,0.1251,2,voucher,24,0,5,0,eletrodomesticos_2,0.5294117647058824
O00822,1,1,442.95,19.67,0.0444,4,credit_card,10,0,5,0,pc_gamer,0.6363636363636364
O04696,0,1,103.81,34.1,0.3285,3,credit_card,18,0,5,0,casa_limpeza,0.5333333333333333
O03663,0,2,773.04,76.76,0.1137,7,boleto,14,0,5,0,artes,0.5360576923076923
O04508,0,2,561.64,40.67,0.1205,1,debit_card,21,0,5,0,automotivo,0.4949494949494949
O01251,1,1,23.28,37.68,1.6186,10,boleto,7,0,5,0,eletrodomesticos,0.5238095238095238
O02651,1,2,299.5,50.25,0.1647,7,credit_card,20,1,5,0,casa_conforto_2,0.5576923076923077
O00037,0,2,310.27,74.3,0.7487,3,debit_card,13,1,5,0,casa_escritorio,0.43707093821510296
O03495,0,2,546.84,30.36,0.0706,5,boleto,24,1,5,0,eletrodomesticos_2,0.5299145299145299
O02540,1,1,105.79,24.62,0.2327,8,boleto,18,1,5,0,moda_roupa,0.3888888888888889
O02641,0,1,128.39,17.58,0.1369,4,debit_card,9,1,5,0,fashion_underwear,0.5454545454545454
O01252,1,2,526.31,35.67,0.0602,3,credit_card,10,1,5,0,cool_stuff,0.5595238095238095
O02119,0,1,252.41,19.49,0.0772,1,voucher,5,1,5,0,casa_jardim,0.55
O03716,0,1,398.08,10.42,0.0262,7,boleto,15,1,5,0,moveis_decoracao,0.5925925925925926
O03500,0,1,197.79,48.44,0.2449,5,credit_card,11,2,5,0,casa_jardim,0.4444444444444444
O03463,1,2,365.88,29.26,0.1196,4,boleto,20,2,5,0,casa_escritorio,0.6543478260869565
O01600,0,2,870.07,25.52,0.0305,5,boleto,8,2,5,0,casa_escritorio,0.65
O00310,1,1,151.09,37.93,0.251,6,boleto,7,2,5,0,flores,0.6842105263157895
O03439,0,1,362.33,39.66,0.1095,3,credit_card,17,2,5,0,utilidades_domesticas,0.625
O02819,0,2,695.13,51.08,0.0699,5,voucher,24,2,5,0,casa_sala,0.5416666666666667
O01949,1,1,388.29,19.62,0.0505,3,voucher,19,2,5,0,casa_escritorio,0.4117647058823529
O04305,0,1,163.71,36.26,0.2215,3,boleto,25,3,5,0,alimentos_bebidas,0.56
O04676,0,1,274.33,9.81,0.0358,5,voucher,21,3,5,0,fashion_bolsas,0.5714285714285714
O03818,1,2,707.94,24.64,0.0363,1,credit_card,12,3,5,0,eletronicos,0.5056818181818181
O01348,0,1,121.38,45.39,0.3739,1,boleto,19,3,5,0,informatica_acessorios,0.5454545454545454
O02593,0,1,33.39,40.04,1.1992,1,boleto,18,3,5,0,fashion_roupa_feminina,0.6470588235294118
O00424,0,2,489.59,70.39,0.1503,3,credit_card,18,4,5,0,casa_sala,0.5230263157894737
O00904,0,1,394.48,38.08,0.0965,8,debit_card,14,4,5,0,casa_limpeza,0.6956521739130435
O02890,1,1,254.25,25.75,0.1013,1,boleto,24,4,5,0,casa_iluminacao,0.64
O04376,1,2,478.89,28.04,0.2551,3,credit_card,12,4,5,0,consoles_games,0.5803571428571428
O04798,1,1,351.05,15.25,0.0434,1,credit_card,6,4,5,0,utilidades_domesticas,0.47619047619047616
O02669,0,3,821.14,28.21,0.0341,2,credit_card,7,4,5,0,ferramentas_jardim,0.5261243386243386
O02449,1,2,607.38,60.67,0.1172,4,debit_card,11,5,5,0,casa_iluminacao,0.5657894736842105
O01128,0,2,661.32,20.75,0.0303,8,debit_card,25,5,5,0,casa_conforto_2,0.45739130434782604
O02087,0,1,90.7,14.32,0.1579,1,voucher,12,5,5,0,construcao_ferramentas,0.5384615384615384
O03103,0,2,611.26,64.77,0.1718,4,debit_card,15,5,5,0,consoles_games,0.5405982905982906
O01907,1,1,101.52,19.29,0.19,2,voucher,13,5,5,0,moveis_sala,0.6875
O01532,1,1,452.33,49.54,0.1095,1,credit_card,13,5,5,0,casa_sala,0.5217391304347826
O02432,0,1,85.31,37.85,0.4437,1,voucher,22,5,5,0,bebes,0.7777777777777778
O03268,1,1,178.39,47.62,0.2669,1,debit_card,13,5,5,0,seguros_servicos,0.2857142857142857
O00455,1,1,93.09,36.75,0.3948,5,debit_card,7,5,5,0,artes,0.6875
O00344,1,1,203.98,35.36,0.1734,9,boleto,11,6,5,0,musica_arte,0.7058823529411765
O02127,1,2,400.93,33.03,0.1239,1,debit_card,24,6,5,0,automotivo,0.5277777777777778
O04875,0,1,73.43,41.13,0.5601,3,credit_card,20,6,5,0,seguros_servicos,0.3333333333333333
O01181,0,1,462.13,36.85,0.0797,2,debit_card,12,0,5,0,moveis_decoracao,0.4375
O02981,0,1,458.24,22.66,0.0495,3,credit_card,15,0,5,0,seguros_servicos,0.4375
O00468,0,1,18.37,26.88,1.4633,7,boleto,19,0,5,0,cool_stuff,0.48148148148148145
O01685,1,1,197.17,38.28,0.1941,1,voucher,13,1,5,0,artes,0.5666666666666667
O03000,1,1,72.53,39.9,0.5501,1,boleto,7,1,5,0,casa_construcao,0.55
O00702,0,1,422.1,31.41,0.0744,6,boleto,23,1,5,0,papelaria,0.6521739130434783
O01623,1,2,577.66,66.57,0.1146,2,boleto,25,1,5,0,market_place,0.3771929824561403
O04335,1,1,39.46,31.33,0.794,4,credit_card,11,1,5,0,pc_gamer,0.5555555555555556
O00422,0,1,341.89,16.18,0.0473,7,voucher,23,1,5,0,casa_construcao,0.47619047619047616
O01158,1,3,950.87,53.96,0.058,3,credit_card,14,1,5,0,casa_conforto_2,0.47399237472766886
O02521,1,2,688.26,63.46,0.1151,5,boleto,13,1,5,0,ferramentas_jardim,0.5457875457875458
O02582,0,2,956.11,61.95,0.0649,1,voucher,22,1,5,0,fashion_esporte,0.4327485380116959
O00090,0,1,142.21,13.63,0.0958,5,boleto,13,1,5,0,moveis_cozinha,0.3333333333333333
O02676,0,1,498.33,31.3,0.0628,1,credit_card,20,1,5,0,casa_outros,0.6153846153846154
O02999,0,1,347.77,5.94,0.0171,7,voucher,17,1,5,0,fashion_esporte,0.5652173913043478
O04624,0,3,1322.75,102.93,0.0753,9,debit_card,17,1,5,0,fashion_bolsas,0.5842972816657027
O02488,0,1,69.18,41.11,0.5942,5,credit_card,22,1,5,0,cama_mesa_banho,0.6153846153846154
O02797,1,2,441.69,28.72,0.1037,4,credit_card,16,1,5,0,esporte_lazer,0.6458333333333333
O02770,0,1,251.93,27.5,0.1092,5,voucher,22,1,5,0,casa_utilidades,0.45
O04127,1,1,452.08,37.87,0.0838,9,voucher,11,1,5,0,artigos_nautica,0.5833333333333334
O04672,0,1,324.75,28.68,0.0883,6,voucher,22,2,5,0,moveis_jardim,0.5714285714285714
O01368,1,1,433.27,42.7,0.0986,5,boleto,5,2,5,0,casa_garagem,0.5714285714285714
O01695,1,1,425.84,5.1,0.012,2,voucher,5,2,5,0,cds_dvds_musicais,0.55
O02972,1,3,900.94,87.75,0.2365,2,voucher,14,2,5,0,casa_utilidades,0.4726708074534161
O03203,1,1,91.05,24.79,0.2723,5,voucher,7,2,5,0,eletrodomesticos,0.6
O01513,1,2,559.67,24.92,0.0506,7,boleto,25,2,5,0,casa_escritorio,0.4
O00876,0,1,152.32,10.66,0.07,3,debit_card,17,3,5,0,fashion_roupa_masculina,0.7
O00754,0,1,30.48,10.43,0.3422,1,boleto,19,3,5,0,fashion_underwear,0.5217391304347826
O01215,1,5,802.99,171.82,0.2477,1,debit_card,19,3,5,0,alimentos_bebidas,0.5573179723502304
O01067,1,1,101.04,21.91,0.2168,1,boleto,5,3,5,0,fashion_roupa_masculina,0.5333333333333333
O04817,0,2,534.05,58.33,0.1222,2,voucher,6,3,5,0,bebes,0.4512987012987013
O00650,1,1,214.04,33.19,0.1551,4,voucher,10,3,5,0,musica_arte,0.35294117647058826
O00919,0,1,159.16,19.63,0.1233,1,voucher,25,3,5,0,casa_escritorio,0.6
O03133,1,2,587.4,65.67,0.2454,1,voucher,5,3,5,0,casa_jardim,0.5311355311355311
O02073,1,1,397.15,23.43,0.059,3,boleto,13,4,5,0,moveis_decoracao,0.6
O03703,0,1,307.8,19.79,0.0643,5,voucher,16,4,5,0,perfumaria,0.5833333333333334
O03618,1,2,826.48,38.02,0.0445,3,credit_card,20,4,5,0,fashion_underwear,0.5438596491228069
O00961,1,2,713.08,56.79,0.0935,1,credit_card,10,4,5,0,casa_quarto,0.684640522875817
O00326,0,1,355.38,42.45,0.1194,3,boleto,22,4,5,0,cool_stuff,0.47368421052631576
O01988,0,1,213.71,7.9,0.037,2,debit_card,14,4,5,0,moveis_decoracao,0.46153846153846156
O01273,0,2,513.79,73.39,0.143,5,credit_card,24,4,5,0,casa_outros,0.5381944444444444
O04212,0,1,476.56,45.88,0.0963,9,debit_card,24,4,5,0,casa_cozinha,0.6666666666666666
O00679,1,1,153.95,17.52,0.1138,2,debit_card,23,5,5,0,portateis_cozinha,0.3333333333333333
O04926,0,3,432.6,91.48,0.223,8,voucher,15,5,5,0,carnes,0.46709401709401704
O01290,0,1,164.07,39.81,0.2426,1,voucher,25,5,5,0,consoles_games,0.5217391304347826
O01286,1,2,875.27,55.31,0.0627,1,voucher,10,5,5,0,eletrodomesticos_2,0.48541666666666666
O02722,1,1,142.36,37.57,0.2639,1,credit_card,23,5,5,0,flores,0.36
O01844,1,1,155.99,11.55,0.074,8,voucher,14,6,5,0,perfumaria,0.5
O00586,1,1,185.65,8.05,0.0434,2,debit_card,24,6,5,0,papelaria,0.5384615384615384
O03007,1,1,114.73,9.48,0.0826,2,credit_card,23,6,5,0,casa_outros,0.5
O03865,0,1,408.05,14.86,0.0364,3,voucher,18,6,5,0,ferramentas_jardim,0.5384615384615384
O02643,0,1,310.91,42.07,0.1353,3,boleto,16,6,5,0,casa_iluminacao,0.5714285714285714
O04269,1,1,36.38,21.29,0.5852,10,voucher,5,6,5,0,moveis_colchao_estofado,0.6363636363636364
O04195,1,1,495.37,9.48,0.0191,3,debit_card,18,6,5,0,moveis_jardim,0.631578947368421
O03337,1,1,426.33,28.21,0.0662,3,boleto,13,6,5,0,perfumaria,0.5925925925925926
O00173,0,1,332.06,16.54,0.0498,7,boleto,15,6,5,0,casa_banheiro,0.35714285714285715
O03414,1,1,336.81,28.41,0.0844,3,debit_card,16,6,5,0,relogios_presentes,0.5714285714285714
O00237,0,3,985.69,88.49,0.2613,1,debit_card,24,0,5,0,casa_outros,0.5970315280956013
O02648,0,2,648.62,77.68,0.1237,1,boleto,17,0,5,0,fashion_roupa_feminina,0.5798319327731092
O03601,0,1,175.54,19.7,0.1122,1,debit_card,13,0,5,0,utilidades_domesticas,0.6190476190476191
O02671,1,2,513.79,75.88,0.2077,5,boleto,18,0,5,0,ferramentas_jardim,0.4830917874396135
O00465,0,1,177.09,41.38,0.2337,1,credit_card,24,0,5,0,fashion_underwear,0.6428571428571429
O02050,1,1,61.38,44.99,0.733,6,debit_card,14,0,5,0,audio,0.5714285714285714
O04056,0,4,284.38,115.16,0.4405,3,credit_card,13,0,5,0,artes,0.43363448944943006
O00473,0,2,490.01,71.82,0.4892,5,voucher,10,1,5,0,construcao_ferramentas,0.48958333333333337
O04673,1,2,274.59,76.98,0.3323,2,voucher,7,1,5,0,casa_conforto,0.5625
O03758,1,2,235.22,65.45,0.4213,3,credit_card,21,1,5,0,beleza_saude,0.5633484162895928
O04569,1,2,817.16,61.99,0.0794,7,debit_card,5,1,5,0,casa_garagem,0.5588235294117647
O04581,0,1,64.49,35.44,0.5495,2,credit_card,16,1,5,0,eletrodomesticos,0.56
O01014,0,1,227.4,46.54,0.2047,1,voucher,12,2,5,0,moveis_presentes,0.42105263157894735
O03693,0,2,472.62,78.3,0.2643,10,boleto,24,2,5,0,casa_garagem,0.46963562753036436
O00044,1,3,763.46,120.03,0.1729,1,credit_card,21,2,5,0,casa_construcao,0.5413255360623782
O04572,1,2,497.06,48.15,0.1225,3,voucher,21,2,5,0,automotivo,0.5183823529411764
O00248,0,3,964.51,116.89,0.1372,1,credit_card,21,2,5,0,casa_garagem,0.6169590643274853
O01244,1,1,221.03,14.34,0.0649,1,debit_card,19,3,5,0,perfumaria,0.65
O00130,1,2,623.0,62.8,0.1138,2,voucher,5,3,5,0,alimentos_bebidas,0.45999999999999996
O03989,0,1,371.29,37.6,0.1013,3,voucher,22,3,5,0,dvds_blu_ray,0.5454545454545454
O02569,0,3,1102.52,95.44,0.0892,2,credit_card,19,3,5,0,consoles_games,0.5112721417069244
O00932,0,1,397.97,33.75,0.0848,3,voucher,23,3,5,0,moda_roupa,0.7368421052631579
O04840,1,1,242.47,38.55,0.159,1,boleto,6,4,6,0,construcao_ferramentas,0.5217391304347826
O01192,0,4,1247.65,102.01,0.1105,2,boleto,22,4,6,0,casa_jardim,0.5369741558196567
O04806,0,3,591.3,52.82,0.0894,3,voucher,16,4,6,0,casa_garagem,0.5904761904761905
O04273,0,2,650.78,69.7,0.114,1,credit_card,12,4,6,0,eletroportateis,0.45833333333333337
O02841,1,1,87.43,20.18,0.2308,4,debit_card,15,4,6,0,casa_limpeza,0.6666666666666666
O00001,1,2,483.96,45.04,0.113,10,boleto,24,4,6,0,casa_cozinha,0.4605263157894737
O00764,1,1,183.67,43.28,0.2356,4,boleto,9,4,6,0,pc_gamer,0.6071428571428571
O00972,1,1,20.53,21.99,1.0711,1,credit_card,11,5,6,0,casa_lavanderia,0.75
O04215,0,1,53.23,13.94,0.2619,5,credit_card,15,5,6,0,cama_mesa_banho,0.3333333333333333
O02992,0,2,854.02,60.42,0.0677,8,credit_card,11,5,6,0,casa_banheiro,0.5
O04685,1,3,555.4,76.09,0.315,4,voucher,18,5,6,0,casa_limpeza,0.6600529100529101
O00295,0,1,184.18,30.63,0.1663,5,debit_card,13,6,6,0,livros_interesse,0.42857142857142855
O02107,1,1,468.9,36.31,0.0774,8,voucher,7,6,6,0,casa_banheiro,0.38461538461538464
O01731,0,1,138.01,49.43,0.3582,1,debit_card,13,6,6,0,casa_garagem,0.5333333333333333
O00643,1,1,377.56,29.0,0.0768,2,credit_card,13,6,6,0,musica_arte,0.4090909090909091
O04967,0,1,432.81,15.05,0.0348,5,boleto,13,6,6,0,casa_conforto,0.6470588235294118
O02615,1,1,83.55,20.57,0.2462,4,voucher,6,6,6,0,casa_outros,0.8125
O00665,1,1,146.49,46.31,0.3161,6,boleto,17,6,6,0,moveis_presentes,0.45454545454545453
O02970,1,1,371.6,16.83,0.0453,5,debit_card,5,6,6,0,livros_interesse,0.4
O00860,1,1,22.95,26.52,1.1556,1,credit_card,17,0,6,0,moda_roupa,0.4
O01870,1,2,300.49,61.59,0.2153,5,debit_card,12,0,6,0,alimentos_bebidas,0.4308823529411765
O02478,1,3,1139.44,76.96,0.1197,6,boleto,5,0,6,0,casa_quarto,0.5469202898550725
O00487,0,1,267.53,13.5,0.0505,5,credit_card,20,0,6,0,casa_outros,0.7
O03014,1,2,404.08,58.0,0.1879,4,voucher,9,0,6,0,perfumaria,0.5135746606334841
O04732,0,2,505.19,31.69,0.0666,1,boleto,17,0,6,0,malas_acessorios,0.5555555555555556
O00949,0,1,388.64,43.98,0.1132,2,voucher,11,0,6,0,moveis_decoracao,0.47058823529411764
O02463,0,1,213.51,24.14,0.1131,1,boleto,17,0,6,0,casa_limpeza,0.5625
O00068,0,2,787.21,22.73,0.0312,3,voucher,21,1,6,0,la_cuisine,0.5024038461538461
O04504,0,1,375.79,20.07,0.0534,3,boleto,21,1,6,0,brinquedos,0.5416666666666666
O04780,0,1,284.9,11.16,0.0392,8,boleto,21,1,6,0,casa_outros,0.7083333333333334
O01959,0,1,92.99,22.17,0.2384,12,credit_card,12,1,6,0,bebes,0.38461538461538464
O02012,1,2,764.31,57.3,0.0753,1,boleto,19,1,6,0,ferramentas_jardim,0.5273109243697479
O02896,1,2,755.26,27.69,0.0359,3,credit_card,12,1,6,0,casa_escritorio,0.4897058823529412
O00543,1,3,763.27,102.26,0.1435,1,boleto,14,1,6,0,alimentos_bebidas,0.5651515151515151
O04382,0,4,920.99,71.94,0.0967,10,boleto,14,1,6,0,consoles_games,0.6230047126786257
O03687,1,1,464.2,12.45,0.0268,7,boleto,9,1,6,0,construcao_ferramentas,0.6875
O01788,0,1,160.62,39.66,0.2469,8,credit_card,9,2,6,0,casa_construcao,0.6666666666666666
O03783,0,1,356.81,6.76,0.0189,4,debit_card,13,2,6,0,instrumentos_musicais,0.4
O04067,1,3,419.57,75.12,0.1986,1,voucher,6,2,6,0,eletronicos,0.500805152979066
O04512,0,2,916.84,62.38,0.0679,6,voucher,14,2,6,0,casa_quarto,0.5716911764705883
O00448,0,1,199.02,5.4,0.0271,1,boleto,19,2,6,0,alimentos_bebidas,0.68
O01545,1,1,11.61,45.41,3.9113,10,debit_card,14,3,6,0,ferramentas_jardim,0.6666666666666666
O04951,0,1,152.42,42.7,0.2801,4,voucher,24,3,6,0,moveis_sala,0.5
O02618,1,2,544.65,37.07,0.095,9,boleto,14,3,6,0,moveis_decoracao,0.6607142857142857
O00008,1,1,449.59,49.03,0.1091,3,voucher,6,3,6,0,casa_lavanderia,0.631578947368421
O01536,0,1,156.12,35.06,0.2246,3,debit_card,25,3,6,0,fashion_roupa_masculina,0.5
O00581,0,3,972.14,72.3,0.0874,4,credit_card,21,3,6,0,automotivo,0.5786914235190097
O02832,1,3,889.73,100.79,0.1102,5,debit_card,6,3,6,0,automotivo,0.48814814814814816
O00868,0,3,499.94,90.7,0.2039,1,boleto,23,3,6,0,casa_conforto,0.49358178053830226
O00058,0,1,292.89,30.59,0.1044,1,boleto,16,3,6,0,alimentos_bebidas,0.35294117647058826
O03788,0,3,865.4,92.43,0.205,12,voucher,23,3,6,0,carnes,0.6157407407407407
O03438,0,1,283.55,16.47,0.0581,2,boleto,23,4,6,0,malas_acessorios,0.7368421052631579
O01446,0,2,592.01,87.07,0.273,1,credit_card,22,4,6,0,moveis_sala,0.5384615384615384
O03955,1,3,517.12,76.82,0.449,5,credit_card,7,4,6,0,eletrodomesticos,0.5764912280701754
O01424,0,1,416.42,44.35,0.1065,4,debit_card,14,4,6,0,fashion_roupa_feminina,0.6666666666666666
O01133,0,1,357.66,34.45,0.0963,6,debit_card,19,4,6,0,fraldas_higiene,0.7096774193548387
O02024,1,2,277.8,49.8,0.3719,5,debit_card,7,5,6,0,artigos_nautica,0.6378676470588236
O02684,1,1,46.39,33.46,0.7213,9,credit_card,7,5,6,0,moveis_escritorio,0.625
O04460,0,1,103.33,39.5,0.3823,7,credit_card,14,5,6,0,dvds_blu_ray,0.5555555555555556
O00188,0,1,337.36,32.95,0.0977,8,debit_card,22,5,6,0,fashion_esporte,0.375
O04301,1,4,922.48,89.67,0.1353,1,boleto,6,6,6,0,carnes,0.5652562111801243
O02805,0,2,500.26,61.77,0.1274,2,boleto,9,6,6,0,moveis_sala,0.5916515426497277
O02647,0,1,237.89,29.87,0.1256,1,debit_card,23,6,6,0,papelaria,0.65
O03045,1,2,175.03,66.84,0.4428,1,voucher,6,6,6,0,beleza_saude,0.49857142857142855
O00111,0,1,353.39,45.31,0.1282,2,boleto,23,0,6,0,casa_outros,0.4444444444444444
O00963,1,1,204.45,45.59,0.223,5,credit_card,9,0,6,0,consoles_games,0.42857142857142855
O02531,1,1,419.89,38.06,0.0906,2,boleto,19,0,6,0,cama_mesa_banho,0.7
O04626,0,4,914.94,115.92,0.4025,3,boleto,23,0,6,0,casa_escritorio,0.5418314104226083
O04014,1,3,835.77,105.98,0.1762,5,voucher,22,1,6,0,casa_cozinha,0.6265432098765432
O00243,1,1,61.15,46.01,0.7524,10,debit_card,21,1,6,0,casa_outros,0.4
O04261,1,1,322.97,22.56,0.0699,5,boleto,16,1,6,0,market_place,0.4444444444444444
O00471,1,3,879.26,66.31,0.081,1,boleto,5,1,6,0,cool_stuff,0.6387878787878788
O03011,1,2,757.05,54.38,0.0753,1,boleto,12,1,6,0,casa_banheiro,0.4608695652173913
O02605,0,1,226.43,21.74,0.096,3,voucher,24,2,6,0,casa_utilidades,0.4
O02332,1,2,478.26,84.79,0.1888,5,credit_card,25,2,6,0,casa_banheiro,0.4608695652173913
O01624,0,1,399.81,39.45,0.0987,1,debit_card,8,2,6,0,instrumentos_musicais,0.47368421052631576
O00250,1,1,256.96,33.12,0.1289,4,boleto,9,2,6,0,carnes,0.4
O04294,1,1,285.79,40.35,0.1412,2,credit_card,9,3,6,0,fashion_roupa_feminina,0.4666666666666667
O02247,0,2,493.58,77.77,0.2137,1,debit_card,17,3,6,0,artigos_nautica,0.491106719367589
O02393,0,3,820.64,20.77,0.0295,6,voucher,10,3,6,0,casa_outros,0.5155606407322655
O03038,0,2,586.93,34.57,0.0663,1,voucher,13,3,6,0,artigos_nautica,0.4220588235294118
O01416,1,1,31.71,45.2,1.4254,4,voucher,8,3,6,0,moveis_cozinha,0.5333333333333333
O02367,0,5,1070.81,138.52,0.1331,7,boleto,17,4,6,0,alimentos_bebidas,0.4905993431855501
O01254,1,2,444.01,66.0,0.1524,5,debit_card,21,4,6,0,casa_banheiro,0.60625
O01361,0,1,212.98,47.81,0.2245,1,credit_card,20,4,6,0,papelaria,0.45
O00588,0,1,293.13,12.47,0.0425,1,debit_card,19,4,6,0,fashion_roupa_feminina,0.5
O04837,1,2,883.97,90.42,0.1034,3,credit_card,21,4,6,0,alimentos_bebidas,0.595959595959596
O01149,1,1,156.83,13.0,0.0829,8,voucher,6,4,6,0,portateis_casa_forno_cafe,0.375
O04958,0,3,1087.54,75.14,0.0758,3,voucher,21,4,6,0,casa_outros,0.5133333333333333
O02871,1,1,458.69,42.2,0.092,9,credit_card,9,5,6,0,casa_outros,0.3
O04003,0,1,90.85,28.69,0.3158,1,credit_card,25,5,6,0,audio,0.3888888888888889
O04622,1,1,452.84,36.81,0.0813,3,voucher,7,5,6,0,cool_stuff,0.4444444444444444
O03152,0,1,113.67,37.84,0.3329,7,voucher,16,5,6,0,moveis_quarto,0.36363636363636365
O01308,1,1,130.15,42.44,0.3261,5,credit_card,14,5,6,0,malas_acessorios,0.3684210526315789
O00131,1,1,75.81,43.98,0.5801,7,boleto,14,5,6,0,casa_conforto,0.42857142857142855
O02944,1,1,113.94,36.52,0.3205,5,voucher,5,5,6,0,eletronicos,0.5294117647058824
O03078,1,1,272.0,41.15,0.1513,12,boleto,21,5,6,0,dvds_blu_ray,0.5789473684210527
O00618,0,1,364.01,43.4,0.1192,9,credit_card,14,6,6,0,moveis_cozinha,0.6875
O04293,0,1,181.07,26.15,0.1444,2,boleto,13,6,6,0,artes,0.5
O03449,1,4,985.92,131.83,0.2718,3,boleto,13,6,6,0,casa_escritorio,0.5516675420168067
O02749,0,1,96.21,17.19,0.1787,1,debit_card,16,6,6,0,casa_garagem,0.6521739130434783
O03184,0,1,483.01,30.59,0.0633,9,credit_card,20,0,6,0,automotivo,0.6666666666666666
O02221,0,1,486.21,24.22,0.0498,3,boleto,15,0,6,0,seguros_servicos,0.47368421052631576
O00639,0,2,616.12,64.69,0.1118,1,boleto,16,0,6,0,casa_garagem,0.5954545454545455
O02346,0,2,121.81,27.97,0.2648,4,voucher,22,0,6,0,casa_lavanderia,0.5056818181818181
O03536,0,1,378.06,37.85,0.1001,3,debit_card,24,0,6,0,moveis_jardim,0.5909090909090909
O03224,1,3,567.02,106.21,0.2029,2,voucher,20,1,6,0,carnes,0.613960113960114
O04690,1,1,255.83,49.98,0.1954,3,debit_card,12,1,6,0,telefonia,0.65
O03592,0,2,505.28,28.83,0.0569,1,voucher,11,1,6,0,casa_conforto_2,0.5198412698412698
O00720,1,3,1257.19,61.85,0.0479,2,credit_card,25,1,6,0,casa_cozinha,0.4583075335397317
O04094,0,1,291.93,40.81,0.1398,1,voucher,12,1,6,0,informatica_acessorios,0.631578947368421
O02601,0,1,346.84,34.81,0.1004,2,debit_card,17,1,6,0,seguros_servicos,0.43478260869565216
O01438,1,1,320.65,21.21,0.0661,1,boleto,19,2,6,0,malas_acessorios,0.6521739130434783
O03377,1,2,497.28,43.36,0.0881,7,boleto,10,2,6,0,cama_mesa_banho,0.43253968253968256
O04921,1,2,426.88,33.63,0.2396,2,debit_card,24,2,6,0,alimentos_bebidas,0.4971590909090909
O02913,1,1,306.27,8.06,0.0263,1,boleto,5,2,6,0,fashion_bolsas,0.375
O01573,0,1,456.88,13.63,0.0298,1,credit_card,20,2,6,0,carnes,0.5416666666666666
O02501,0,1,329.33,20.02,0.0608,1,credit_card,21,2,6,0,portateis_casa_forno_cafe,0.46153846153846156
O02372,0,1,335.38,30.0,0.0895,5,debit_card,20,3,6,0,cool_stuff,0.4666666666666667
O03416,0,1,218.84,23.2,0.106,1,boleto,7,3,6,0,eletroportateis,0.42857142857142855
O04836,0,1,390.03,13.04,0.0334,5,voucher,22,3,6,0,artes,0.6666666666666666
O00359,0,2,566.74,29.12,0.1097,7,credit_card,17,3,6,0,moveis_decoracao,0.6801994301994302
O04275,1,1,56.79,29.32,0.5163,3,debit_card,10,3,6,0,sinalizacao_seguranca,0.47368421052631576
O00566,0,1,312.72,22.82,0.073,1,boleto,16,4,6,0,casa_jardim,0.6111111111111112
O04842,1,2,581.03,53.86,0.0932,3,boleto,13,4,6,0,casa_utilidades,0.6456043956043955
O02416,0,3,738.42,95.34,0.6594,1,debit_card,22,4,6,0,brinquedos,0.4578563411896745
O00413,0,1,237.71,23.72,0.0998,1,credit_card,16,4,6,0,automotivo,0.4
